GID,"Last, First",First  Last,Date,Team,Opp,H/A,GameID,GTime(ET),Team pts,Opp pts,Start,Minutes,GP,active,FDP,DKP,DDP,YHP,Stats,DoubleD,TripleD,FD Sal,FD Change,DK Sal,DK Change,DD Sal,DD Change,YH Sal,YH Change,FD pos,DK pos,DD pos,YH pos
3974,"Belinelli, Marco",Marco Belinelli,20171230,atl,por,H,20171230-por-atl,19.5,104,89,0,21.26666667,1,1,23.2,22.75,22.25,23.2,14pt 1rb 2as 2st 1to 2trey 5-10fg 2-3ft,0,0,3500,0,3800,100,,,10,-1,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171229,atl,tor,A,20171229-atl-tor,19.5,98,111,0,27.23333333,1,1,20.5,21,20.5,20.5,14pt 3as 1st 1to 2trey 5-11fg 2-2ft,0,0,3500,0,3700,100,,,11,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171227,atl,was,H,20171227-was-atl,19.5,113,99,0,20.7,1,1,30.1,29.25,29.25,30.1,19pt 3rb 1as 1st 1bl 2trey 7-11fg 3-3ft,0,0,3500,-100,3600,-100,,,11,1,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171223,atl,dal,H,20171223-dal-atl,19.5,112,107,0,15.86666667,1,1,5.2,4.75,4,5.2,2pt 1rb 1st 1to 1-4fg,0,0,3600,0,3700,0,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171222,atl,okc,A,20171222-atl-okc,20,117,120,1,32.58333333,1,1,38.7,40.75,41.25,38.7,27pt 1rb 5as 1st 1bl 3to 5trey 10-18fg 2-2ft,0,0,3600,100,3700,0,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171220,atl,ind,H,20171220-ind-atl,19.5,95,105,0,23.38333333,1,1,17.7,18.75,17.5,17.7,13pt 1rb 3as 1to 1trey 5-12fg 2-2ft,0,0,3500,-200,3700,-200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171218,atl,mia,H,20171218-mia-atl,19.5,110,104,0,7.333333333,1,1,8.2,7.75,7.5,8.2,3pt 1rb 2st 2to 1trey 1-4fg,0,0,3700,-100,3900,0,,,10,-1,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171215,atl,mem,A,20171215-atl-mem,20,94,96,0,21.21666667,1,1,15.6,17.75,17.75,15.6,14pt 3rb 2to 2trey 5-9fg 2-2ft,0,0,3800,0,3900,-100,,,11,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171214,atl,det,H,20171214-det-atl,19.5,91,105,0,10.38333333,1,1,5,5.5,5.75,5,5pt 1trey 2-3fg,0,0,3800,-200,4000,-100,,,11,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171212,atl,cle,A,20171212-atl-cle,19,114,123,0,20.23333333,1,1,11.5,12,11.25,11.5,8pt 1as 1st 1to 2trey 3-10fg,0,0,4000,-300,4100,0,,,11,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171210,atl,nyk,A,20171210-atl-nyk,19.5,107,111,0,25.28333333,1,1,17.6,18.75,17,17.6,13pt 3rb 2as 2to 2-9fg 9-9ft,0,0,4300,0,4100,0,,,11,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171209,atl,orl,H,20171209-orl-atl,19.5,117,110,0,23.08333333,1,1,17.9,20.5,21.25,17.9,13pt 2rb 3as 2to 3trey 5-8fg,0,0,4300,-200,4100,-100,,,11,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171206,atl,orl,A,20171206-atl-orl,19,106,110,0,28.38333333,1,1,18.9,21.75,20.75,18.9,12pt 7rb 1as 3to 2trey 4-12fg 2-2ft,0,0,4500,-400,4200,-200,,,11,1,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171204,atl,bkn,H,20171204-bkn-atl,19.5,90,110,0,18.96666667,1,1,13.4,13.5,12,13.4,8pt 2rb 2as 1-7fg 6-6ft,0,0,4900,-300,4400,-300,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171202,atl,bkn,A,20171202-atl-bkn,15,114,102,0,24.78333333,1,1,18.9,18.5,17.5,18.9,9pt 2rb 3as 1st 1trey 3-9fg 2-2ft,0,0,5200,400,4700,500,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171130,atl,cle,H,20171130-cle-atl,19.5,114,121,0,28.2,1,1,30.3,32,31.5,30.3,18pt 4rb 5as 1bl 3to 2trey 4-9fg 8-9ft,0,0,4800,200,4200,200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171125,atl,tor,H,20171125-tor-atl,19.5,78,112,0,22.1,1,1,20.2,19.25,19,20.2,10pt 1rb 2as 2st 2trey 3-8fg 2-2ft,0,0,4600,200,4000,200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171124,atl,nyk,H,20171124-nyk-atl,19.5,116,104,0,27.75,1,1,27.9,28.5,28.5,27.9,15pt 2rb 5as 1st 3trey 6-12fg,0,0,4400,500,3800,-200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171122,atl,lac,H,20171122-lac-atl,19.5,103,116,0,26.28333333,1,1,31.6,30.75,30.25,31.6,20pt 3rb 2as 2st 1to 1trey 7-11fg 5-5ft,0,0,3900,0,4000,100,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171120,atl,sas,A,20171120-atl-sas,20.5,85,96,0,30.26666667,1,1,21.4,20.5,18.75,21.4,11pt 2rb 2as 2st 1to 1trey 4-13fg 2-2ft,0,0,3900,-600,3900,0,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171118,atl,bos,H,20171118-bos-atl,19.5,99,110,0,25.75,1,1,8.3,9.5,7.5,8.3,4pt 4rb 1as 2to 2-10fg,0,0,4500,200,3900,-200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171115,atl,sac,H,20171115-sac-atl,19.5,126,80,0,19.88333333,1,1,22.9,22.5,22,22.9,10pt 2rb 5as 1st 1trey 4-8fg 1-1ft,0,0,4300,300,4100,300,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171113,atl,nor,A,20171113-atl-nor,20,105,106,0,27.48333333,1,1,32.1,31.25,32,32.1,14pt 3rb 3as 4st 2to 4trey 5-10fg,0,0,4000,100,3800,0,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171111,atl,was,A,20171111-atl-was,19,94,113,0,24.15,1,1,20.9,22.5,23.5,20.9,15pt 2rb 1as 1st 1to 4trey 5-8fg 1-2ft,0,0,3900,0,3800,-100,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171110,atl,det,A,20171110-atl-det,19,104,111,0,29.93333333,1,1,22.7,21.75,20.25,22.7,14pt 1rb 1as 2st 2trey 6-16fg,0,0,3900,-400,3900,0,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171106,atl,bos,H,20171106-bos-atl,19.5,107,110,0,26.05,1,1,32.5,30.5,30.5,32.5,19pt 3as 3st 2trey 6-10fg 5-5ft,0,0,4300,0,3900,-200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171105,atl,cle,A,20171105-atl-cle,15,117,115,0,19.35,1,1,2.7,2.75,1.75,2.7,0pt 1rb 1as 0-4fg,0,0,4300,0,4100,-100,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171103,atl,hou,H,20171103-hou-atl,19.5,104,119,0,17.65,1,1,6.9,6,4.75,6.9,0pt 2rb 1as 1st 0-5fg,0,0,4300,-100,4200,0,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171101,atl,phi,A,20171101-atl-phi,19,109,119,0,29.18333333,1,1,16.4,17,15,16.4,8pt 2rb 4as 1trey 2-11fg 3-4ft,0,0,4400,0,4200,0,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171029,atl,mil,H,20171029-mil-atl,15.5,106,117,0,25.2,1,1,22.6,23.25,24.25,22.6,9pt 3rb 4as 2st 2to 3trey 3-5fg,0,0,4400,-100,4200,-200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171027,atl,den,H,20171027-den-atl,19.5,100,105,0,28.16666667,1,1,17.4,21.5,23.25,17.4,15pt 2rb 2as 3to 5trey 5-8fg,0,0,4500,-300,4400,-100,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171026,atl,chi,A,20171026-atl-chi,20,86,91,0,30.75,1,1,31.4,33,33.5,31.4,23pt 2rb 2as 1st 5trey 8-16fg 2-2ft,0,0,4800,900,4500,600,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171023,atl,mia,A,20171023-atl-mia,19.5,93,104,0,27.41666667,1,1,16.4,17.5,17,16.4,11pt 2rb 2as 1st 3to 1trey 5-9fg,0,0,3900,-200,3900,100,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171022,atl,bkn,A,20171022-atl-bkn,15.5,104,116,0,30.88333333,1,1,24.9,27,26.5,24.9,19pt 2rb 3as 1to 3trey 5-13fg 6-6ft,0,0,4100,-100,3800,300,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171020,atl,cha,A,20171020-atl-cha,19,91,109,0,22.33333333,1,1,10.8,12.5,10.75,10.8,5pt 4rb 2as 2to 1trey 1-10fg 2-2ft,0,0,4200,600,3500,200,,,10,0,2,2,,2
3974,"Belinelli, Marco",Marco Belinelli,20171018,atl,dal,A,20171018-atl-dal,20.5,117,111,0,25.7,1,1,36.1,35.75,36,36.1,20pt 3rb 3as 3st 1to 4trey 7-14fg 2-2ft,0,0,3600,,3300,,,,10,,2,2,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180129,ind,cha,H,20180129-cha-ind,19,,,,,,,,,,,,,,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180127,ind,orl,H,20180127-orl-ind,19,114,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180126,ind,cle,A,20180126-ind-cle,19.5,108,115,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180124,ind,pho,H,20180124-pho-ind,19,116,101,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180121,ind,sas,A,20180121-ind-sas,19,94,86,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180119,ind,lal,A,20180119-ind-lal,22.5,86,99,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180118,ind,por,A,20180118-ind-por,22,86,100,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180115,ind,uta,A,20180115-ind-uta,21,109,94,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180114,ind,pho,A,20180114-ind-pho,20,120,97,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180112,ind,cle,H,20180112-cle-ind,19,97,95,0,0,0,0,0,0,0,0,,0,0,3500,0,3500,-100,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180110,ind,mia,H,20180110-mia-ind,19,106,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180108,ind,mil,H,20180108-mil-ind,19,109,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180106,ind,chi,H,20180106-chi-ind,19,125,86,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20180103,ind,mil,A,20180103-ind-mil,20,101,122,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171231,ind,min,H,20171231-min-ind,17,90,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171229,ind,chi,A,20171229-ind-chi,20,107,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171227,ind,dal,H,20171227-dal-ind,19,94,98,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171226,ind,det,A,20171226-ind-det,19,83,107,0,0,0,0,0,0,0,0,,0,0,3500,0,3600,-100,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171223,ind,bkn,H,20171223-bkn-ind,19,123,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3700,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171220,ind,atl,A,20171220-ind-atl,19.5,105,95,0,0,0,0,0,0,0,0,,0,0,3500,0,3700,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171218,ind,bos,H,20171218-bos-ind,19,111,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3700,-100,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171217,ind,bkn,A,20171217-ind-bkn,18,109,97,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171215,ind,det,H,20171215-det-ind,19,98,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171213,ind,okc,H,20171213-okc-ind,19,95,100,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171210,ind,den,H,20171210-den-ind,17,126,116,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171208,ind,cle,H,20171208-cle-ind,19,106,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171206,ind,chi,H,20171206-chi-ind,19,98,96,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171204,ind,nyk,H,20171204-nyk-ind,19,115,97,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171201,ind,tor,A,20171201-ind-tor,19.5,115,120,0,0,0,0,0,0,0,0,,0,0,3500,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171129,ind,hou,A,20171129-ind-hou,20,97,118,0,0,0,0,0,0,0,0,,0,0,3500,500,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171127,ind,orl,H,20171127-orl-ind,19,121,109,0,0,0,1,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171125,ind,bos,H,20171125-bos-ind,20,98,108,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171124,ind,tor,H,20171124-tor-ind,20,107,104,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171120,ind,orl,A,20171120-ind-orl,19,105,97,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171119,ind,mia,A,20171119-ind-mia,17,120,95,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171117,ind,det,H,20171117-det-ind,19,107,100,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171115,ind,mem,A,20171115-ind-mem,20,116,113,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171112,ind,hou,H,20171112-hou-ind,18,95,118,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171110,ind,chi,A,20171110-ind-chi,20,105,87,0,0,0,1,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171108,ind,det,A,20171108-ind-det,19,97,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171107,ind,nor,H,20171107-nor-ind,19,112,117,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171105,ind,nyk,A,20171105-ind-nyk,19.5,101,108,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171103,ind,phi,A,20171103-ind-phi,19,110,121,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171101,ind,cle,A,20171101-ind-cle,19,124,107,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,-100,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171031,ind,sac,H,20171031-sac-ind,19,101,83,0,0,0,0,0,0,0,0,,0,0,3000,0,3900,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171029,ind,sas,H,20171029-sas-ind,16.5,97,94,0,0,0,0,0,0,0,0,,0,0,3000,0,3900,100,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171025,ind,okc,A,20171025-ind-okc,20,96,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171024,ind,min,A,20171024-ind-min,20,130,107,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171021,ind,mia,A,20171021-ind-mia,20,108,112,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171020,ind,por,H,20171020-por-ind,19,96,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3800,0,,,10,0,3,23,,2
4702,"Robinson III, Glenn",Glenn Robinson III,20171018,ind,bkn,H,20171018-bkn-ind,19,140,131,0,0,0,0,0,0,0,0,,0,0,3000,,3800,,,,10,,3,23,,3
4900,"Holland, John",John Holland,20180128,cle,det,H,20180128-det-cle,18,121,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180126,cle,ind,H,20180126-ind-cle,19.5,115,108,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180123,cle,sas,A,20180123-cle-sas,20,102,114,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,23,,2
4900,"Holland, John",John Holland,20180120,cle,okc,H,20180120-okc-cle,15.5,124,148,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,23,,2
4900,"Holland, John",John Holland,20180118,cle,orl,H,20180118-orl-cle,19,104,103,0,0,0,0,0,0,0,0,,0,0,,,3000,0,,,10,0,,23,,2
4900,"Holland, John",John Holland,20180115,cle,gsw,H,20180115-gsw-cle,20,108,118,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180112,cle,ind,A,20180112-cle-ind,19,95,97,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180111,cle,tor,A,20180111-cle-tor,20,99,133,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180108,cle,min,A,20180108-cle-min,20,99,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180106,cle,orl,A,20180106-cle-orl,19,131,127,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180103,cle,bos,A,20180103-cle-bos,20,88,102,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20180102,cle,por,H,20180102-por-cle,19,127,110,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171230,cle,uta,A,20171230-cle-uta,20,101,104,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171227,cle,sac,A,20171227-cle-sac,22,95,109,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171225,cle,gsw,A,20171225-cle-gsw,15,92,99,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171221,cle,chi,H,20171221-chi-cle,19,115,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171219,cle,mil,A,20171219-cle-mil,20,116,119,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171217,cle,was,A,20171217-cle-was,18,106,99,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171216,cle,uta,H,20171216-uta-cle,19.5,109,100,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171214,cle,lal,H,20171214-lal-cle,20,121,112,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171212,cle,atl,H,20171212-atl-cle,19,123,114,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171209,cle,phi,H,20171209-phi-cle,20,105,98,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171208,cle,ind,A,20171208-cle-ind,19,102,106,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171206,cle,sac,H,20171206-sac-cle,19,101,95,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171204,cle,chi,A,20171204-cle-chi,20,113,91,0,0,0,0,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171202,cle,mem,H,20171202-mem-cle,19.5,116,111,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171130,cle,atl,A,20171130-cle-atl,19.5,121,114,0,0,0,1,0,0,0,0,,0,0,3500,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171128,cle,mia,H,20171128-mia-cle,19,108,97,0,1.516666667,1,1,0,0,-0.25,0,0pt 0-1fg,0,0,3500,500,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171127,cle,phi,A,20171127-cle-phi,19,113,91,0,4.65,1,1,3,3.5,3.75,3,3pt 1trey 1-2fg,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171124,cle,cha,H,20171124-cha-cle,20,100,99,0,0,0,1,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171122,cle,bkn,H,20171122-bkn-cle,19,119,109,0,0.466666667,1,1,0,0,0,0,0pt,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171120,cle,det,A,20171120-cle-det,19,116,88,0,10.33333333,1,1,1.4,2,1.75,1.4,0pt 2rb 1to 0-1fg,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171117,cle,lac,H,20171117-lac-cle,19.5,118,113,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171115,cle,cha,A,20171115-cle-cha,20,115,107,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171113,cle,nyk,A,20171113-cle-nyk,19.5,104,101,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171111,cle,dal,A,20171111-cle-dal,20.5,111,104,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171109,cle,hou,A,20171109-cle-hou,20,113,117,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171107,cle,mil,H,20171107-mil-cle,19,124,119,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171105,cle,atl,H,20171105-atl-cle,15,115,117,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171103,cle,was,A,20171103-cle-was,19,130,122,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171101,cle,ind,H,20171101-ind-cle,19,107,124,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171029,cle,nyk,H,20171029-nyk-cle,19,95,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171028,cle,nor,A,20171028-cle-nor,19,101,123,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171025,cle,bkn,A,20171025-cle-bkn,19.5,107,112,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171024,cle,chi,H,20171024-chi-cle,19,119,112,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
4900,"Holland, John",John Holland,20171021,cle,orl,H,20171021-orl-cle,20,93,114,0,0,0,0,0,0,0,0,,0,0,3000,0,3000,0,,,10,0,3,23,,2
